,Datum,Schluss DAX,Schluss EURO STOXX 50,Schluss Dow Jones,Schluss SMI,Schluss MSCI World,Schluss FTSE,Schluss ATX,Schluss SDAX,Schluss Tec DAX,Schluss NASDAQ 100,Schluss Nikkei,Schluss Hang Seng,Schluss SHANGHAI STOCK EXCHANGE B SHARES,Schluss Emerging Markets,Schluss Bovespa
172,2004-01-15,4068.75,2840.8,10553.85,5631.0,1056.717,4456.1,1690.7,2714.63,586.95,1532.01,10665.15,13249.81,112.14,458.751,22961.7
173,2004-01-16,4111.64,2865.96,10600.51,5694.5,1059.631,4487.9,1705.99,2737.99,598.97,1553.62,10857.2,13167.76,113.17,459.111,23154.5
174,2004-01-20,4106.41,2859.58,10528.66,5665.5,1065.002,4499.3,1687.21,2784.36,613.93,1552.87,11103.1,13570.43,113.17,467.073,23678.7
175,2004-01-21,4138.04,2873.86,10623.62,5685.2,1072.509,4511.2,1700.02,2783.18,610.67,1546.6,11002.39,13750.58,113.17,465.469,23301.8
176,2004-01-26,4128.68,2874.47,10702.51,5748.5,1073.841,4445.5,1718.91,2803.03,614.9,1553.66,10972.6,13727.27,113.17,469.768,24349.7
177,2004-01-27,4134.42,2884.25,10609.92,5790.6,1069.615,4447.0,1739.88,2809.3,619.59,1519.23,10928.03,13761.88,113.17,471.435,24226.0
178,2004-01-28,4150.24,2896.78,10468.37,5803.3,1061.352,4468.1,1749.12,2823.24,623.1,1491.57,10852.47,13431.78,113.17,468.841,23851.6
179,2004-01-29,4095.71,2860.08,10510.29,5768.2,1053.869,4411.5,1726.26,2822.74,613.97,1496.4,10779.44,13334.01,115.85,459.229,22386.1
180,2004-01-30,4058.6,2839.13,10488.07,5736.4,1052.289,4390.7,1720.12,2822.31,615.62,1493.08,10783.61,13289.37,114.59,457.191,21851.4
181,2004-02-02,4071.6,2853.9,10499.18,5788.3,1055.64,4381.4,1743.68,2838.5,615.43,1487.84,10776.73,12999.98,116.1,456.76,21786.9
182,2004-02-03,4057.51,2841.26,10505.18,5735.0,1057.776,4390.6,1738.65,2857.13,616.43,1491.85,10641.92,13090.01,116.58,457.277,22280.9
183,2004-02-04,4028.37,2819.92,10470.74,5775.6,1048.375,4398.5,1750.85,2857.17,611.14,1462.61,10447.25,13086.73,119.21,455.681,21684.5
184,2004-02-05,4014.79,2816.34,10495.55,5758.2,1051.357,4384.4,1740.93,2847.42,603.79,1465.03,10464.6,13030.94,120.08,453.635,21091.6
185,2004-02-06,4044.99,2833.63,10593.03,5810.9,1064.195,4402.7,1741.98,2857.66,617.28,1498.95,10460.92,13309.6,117.88,459.981,21968.8
186,2004-02-09,4098.97,2870.98,10579.03,5869.8,1065.996,4434.4,1759.07,2866.06,626.22,1490.91,10402.61,13576.68,119.3,467.951,21961.5
187,2004-02-10,4110.8,2880.94,10613.85,5880.0,1069.772,4404.9,1766.36,2878.26,631.83,1500.29,10365.4,13515.66,119.0,468.946,22171.4
188,2004-02-12,4121.65,2896.25,10694.07,5846.7,1078.052,4377.7,1778.66,2899.19,637.75,1501.34,10459.26,13625.13,118.26,477.167,23063.4
189,2004-02-13,4057.05,2860.88,10627.85,5849.1,1074.316,4412.0,1798.51,2908.53,636.26,1484.47,10557.69,13739.8,117.8,480.05,22529.8
190,2004-02-17,4095.86,2895.38,10714.88,5871.7,1085.795,4461.5,1788.48,2975.01,652.49,1506.57,10701.13,13815.44,120.87,483.689,22426.2
191,2004-02-18,4095.34,2897.59,10671.99,5828.8,1082.278,4442.9,1788.27,2965.08,646.01,1507.49,10676.81,13928.38,122.25,483.193,22000.1
192,2004-02-19,4141.53,2932.95,10664.73,5874.6,1079.221,4515.6,1791.84,2965.76,647.36,1484.8,10753.8,13867.22,122.18,478.537,20950.9
193,2004-02-20,4073.35,2904.36,10619.03,5856.5,1070.733,4515.0,1789.09,2979.89,641.51,1482.1,10720.69,13868.37,121.01,475.479,21336.9
194,2004-02-23,4068.71,2907.46,10609.62,5880.2,1070.41,4524.3,1794.34,2988.64,641.11,1463.75,10868.96,13765.07,120.5,473.384,21336.91
195,2004-02-24,3991.42,2866.04,10566.37,5801.8,1067.676,4496.8,1775.32,2973.63,625.1,1462.05,10644.13,13756.41,120.92,470.441,21336.91
196,2004-02-25,3995.34,2872.48,10601.62,5811.5,1067.522,4507.5,1780.93,2951.47,628.54,1470.22,10658.73,13599.47,119.18,470.958,21609.2
197,2004-02-26,4007.81,2883.54,10580.14,5797.4,1066.04,4515.9,1792.73,2944.13,627.19,1477.13,10815.29,13674.64,118.14,472.603,21449.6
198,2004-02-27,4018.16,2893.18,10583.92,5798.4,1068.648,4492.2,1781.0,2959.66,630.36,1470.38,11041.92,13907.03,118.87,477.732,21755.0
199,2004-03-01,4054.43,2918.56,10678.14,5830.7,1081.077,4537.0,1790.17,2983.8,641.88,1489.49,11271.12,13918.65,119.15,485.281,22498.5
200,2004-03-02,4100.34,2946.62,10591.48,5896.3,1074.816,4540.1,1809.16,3000.36,648.12,1473.22,11361.51,13731.35,118.87,488.371,22442.4
201,2004-03-03,4071.7,2926.79,10593.11,5872.2,1069.358,4525.1,1817.8,2988.71,642.9,1466.09,11351.92,13454.09,117.39,482.407,22550.4
202,2004-03-04,4133.78,2952.61,10588.0,5934.4,1074.162,4559.1,1846.55,2980.47,648.38,1481.36,11401.79,13451.56,116.8,485.447,22392.9
203,2004-03-05,4126.14,2945.63,10595.55,5895.8,1082.16,4547.1,1846.48,2992.77,646.54,1472.99,11537.29,13454.76,115.94,488.306,22872.9
204,2004-03-08,4145.99,2959.71,10529.48,5884.5,1075.524,4553.8,1863.11,3004.93,653.18,1441.12,11502.86,13573.54,114.21,486.311,22993.3
205,2004-03-09,4087.55,2923.05,10456.96,5858.8,1071.216,4542.0,1848.54,2988.17,630.87,1437.47,11532.04,13397.25,114.06,485.247,22673.7
206,2004-03-10,4044.7,2922.68,10296.89,5877.1,1055.026,4545.3,1843.03,2987.25,617.45,1417.5,11433.24,13214.2,116.68,476.339,21670.2
207,2004-03-11,3904.95,2834.02,10128.38,5706.7,1037.08,4445.2,1819.44,2923.2,590.79,1402.2,11297.04,13024.06,117.49,469.344,20821.2
208,2004-03-12,3915.38,2834.03,10240.08,5700.5,1041.935,4467.4,1811.75,2918.29,600.91,1431.4,11162.75,12932.23,116.28,466.8,21775.7
209,2004-03-15,3810.76,2756.13,10102.89,5620.3,1030.144,4412.9,1789.79,2885.13,577.62,1399.87,11317.9,12919.41,118.88,464.249,21233.6
210,2004-03-16,3822.37,2773.18,10184.67,5646.2,1039.733,4428.9,1799.09,2849.93,578.77,1407.07,11242.29,12932.62,118.93,464.574,21612.9
211,2004-03-17,3896.79,2821.8,10300.3,5692.2,1049.56,4456.8,1821.75,2880.19,597.04,1428.89,11436.86,12975.72,119.14,470.019,21900.9
212,2004-03-18,3827.43,2761.66,10295.78,5609.5,1050.842,4397.9,1812.31,2867.55,583.1,1417.77,11484.28,12816.19,117.77,474.636,22369.8
213,2004-03-19,3819.15,2769.86,10186.6,5621.5,1043.961,4417.7,1820.19,2863.48,577.64,1398.58,11418.51,12790.58,118.79,476.806,22260.6
214,2004-03-22,3729.23,2712.11,10064.75,5469.0,1030.27,4333.8,1769.2,2791.05,552.42,1381.39,11318.51,12550.91,118.35,468.366,21663.0
215,2004-03-23,3728.82,2713.68,10063.64,5509.8,1028.753,4318.5,1790.22,2807.35,557.52,1370.04,11281.09,12588.36,118.34,465.319,21204.9
216,2004-03-24,3726.07,2702.05,10048.23,5504.0,1025.895,4309.4,1836.8,2814.49,558.07,1381.86,11364.99,12678.13,117.77,465.208,20984.7
217,2004-03-25,3811.92,2752.43,10218.82,5592.3,1039.868,4373.6,1850.05,2843.22,579.38,1425.86,11530.91,12520.21,117.63,463.314,21000.3
218,2004-03-26,3822.33,2763.75,10212.97,5587.0,1039.98,4357.5,1847.0,2867.42,582.44,1415.39,11770.65,12483.24,117.26,466.627,21541.0
219,2004-03-29,3881.25,2797.68,10329.63,5644.2,1052.709,4406.7,1859.65,2904.64,594.15,1442.31,11718.24,12427.34,116.55,472.996,21530.7
220,2004-03-30,3874.04,2791.58,10381.7,5623.1,1055.979,4412.8,1853.95,2916.93,590.93,1445.25,11693.68,12641.39,116.45,476.437,22042.6
221,2004-03-31,3856.7,2787.49,10357.7,5618.6,1059.157,4385.7,1866.76,2925.38,594.08,1438.41,11715.39,12681.67,117.16,482.062,22142.2
222,2004-04-01,3924.85,2819.7,10373.33,5716.8,1068.465,4410.7,1897.21,2928.3,600.07,1453.22,11683.42,12676.25,117.92,485.344,22647.0
223,2004-04-02,4007.6,2885.08,10470.59,5784.6,1073.327,4465.6,1923.24,2968.25,611.92,1490.3,11815.95,12731.76,118.64,487.017,22948.9
224,2004-04-06,4022.81,2865.03,10570.81,5767.3,1075.615,4472.8,1941.1,2965.3,604.11,1493.58,12079.7,12886.97,119.65,493.09,23071.6
225,2004-04-07,4001.16,2851.83,10480.15,5771.1,1074.757,4468.7,1951.84,2963.71,602.8,1481.96,12019.62,12920.05,119.61,494.832,22443.3
226,2004-04-08,4013.53,2858.92,10442.03,5803.4,1073.284,4489.7,1966.3,2957.98,611.1,1485.51,12092.59,12909.37,119.16,495.863,22724.7
227,2004-04-13,4071.42,2889.91,10381.28,5804.5,1064.561,4515.8,1985.92,2953.31,615.91,1472.88,12127.82,13031.81,116.72,494.437,22619.6
228,2004-04-14,4012.77,2856.61,10377.95,5761.3,1056.302,4485.4,1965.02,2940.45,606.15,1475.66,12098.18,12669.86,116.14,487.403,22311.9
229,2004-04-15,4004.61,2854.53,10397.46,5784.6,1054.618,4505.5,1960.44,2945.66,603.64,1459.45,11800.4,12479.26,115.24,483.499,21739.4
230,2004-04-16,4033.98,2866.95,10451.97,5769.9,1062.59,4537.3,1965.63,2949.28,600.27,1449.06,11824.56,12458.38,115.58,482.355,21768.9
231,2004-04-19,4025.07,2859.24,10437.85,5787.8,1062.887,4546.2,1963.77,2948.93,602.89,1473.48,11764.21,12450.0,115.46,481.577,21626.7
232,2004-04-20,4061.13,2878.8,10314.5,5829.2,1054.72,4569.0,1969.05,2942.81,611.41,1436.9,11952.26,12394.37,113.84,482.159,21077.5
233,2004-04-22,4059.15,2877.65,10461.2,5789.6,1061.689,4571.8,1946.68,2943.49,607.56,1485.5,11980.1,12167.7,113.34,472.808,21141.6
234,2004-04-23,4103.62,2894.18,10472.84,5818.1,1063.692,4570.0,1947.82,2945.82,614.12,1497.01,12120.66,12383.94,111.58,478.225,21590.4
235,2004-04-26,4125.83,2886.05,10444.73,5881.2,1063.657,4571.8,1957.45,2964.06,614.75,1480.53,12163.89,12132.68,110.86,474.383,21323.6
236,2004-04-27,4134.1,2884.82,10478.16,5869.3,1064.147,4575.7,1960.44,2931.52,616.69,1479.47,12044.88,12154.91,109.67,471.366,21316.6
237,2004-04-28,4065.74,2836.67,10342.6,5792.9,1048.309,4524.5,1963.94,2921.27,595.86,1453.03,12004.29,12165.31,109.78,463.163,20473.6
238,2004-04-30,3985.21,2787.48,10225.57,5774.4,1035.657,4489.7,1926.29,2912.91,583.66,1401.36,11761.79,11942.96,107.02,441.299,19607.2
239,2004-05-06,3909.46,2765.74,10241.26,5832.4,1041.641,4516.2,1916.95,2877.04,571.9,1415.6,11571.34,12010.31,107.02,438.8,19190.4
240,2004-05-10,3784.61,2684.96,9990.02,5641.8,1001.659,4395.2,1841.63,2793.12,544.7,1397.1,10884.7,11485.5,104.02,412.974,17604.1
241,2004-05-11,3849.84,2721.08,10019.47,5723.1,1008.611,4454.7,1856.17,2792.54,553.26,1421.89,10907.18,11508.09,104.09,415.854,18536.6
242,2004-05-12,3776.24,2680.1,10045.16,5644.9,1012.057,4412.9,1848.59,2779.41,543.76,1414.83,11153.58,11528.18,106.54,421.859,18325.6
243,2004-05-13,3824.93,2712.5,10010.74,5714.6,1009.327,4453.8,1847.56,2806.85,553.59,1417.09,10825.1,11396.94,105.39,416.957,18401.7
244,2004-05-14,3803.1,2694.92,10012.87,5685.0,1006.938,4441.8,1798.41,2793.67,548.8,1399.85,10849.63,11276.86,103.98,409.144,18611.2
245,2004-05-17,3754.37,2659.85,9906.91,5607.9,997.019,4403.0,1762.61,2736.5,526.78,1379.9,10505.05,10967.65,102.56,395.931,18122.3
246,2004-05-18,3789.24,2675.75,9968.51,5638.4,1003.913,4414.4,1780.08,2761.18,540.14,1397.47,10711.09,11072.39,103.71,402.821,18556.2
247,2004-05-19,3872.26,2729.52,9937.71,5710.0,1014.132,4471.8,1833.22,2777.54,554.47,1396.34,10967.74,11469.41,104.6,419.497,18688.2
248,2004-05-21,3831.84,2697.46,9966.74,5645.1,1016.32,4431.4,1832.34,2786.86,550.01,1408.17,11070.25,11576.0,104.78,419.411,18285.4
249,2004-05-24,3867.84,2716.07,9958.43,5681.8,1017.577,4428.9,1847.43,2802.38,557.4,1413.97,11101.64,11662.97,104.77,423.202,18669.3
250,2004-05-25,3828.07,2699.36,10117.62,5646.9,1027.877,4418.0,1828.37,2802.88,551.29,1447.72,10962.93,11692.56,103.49,422.509,18859.5
251,2004-05-27,3913.33,2752.02,10205.2,5705.8,1043.902,4453.6,1855.65,2815.46,563.01,1463.11,11166.03,11983.9,105.61,433.106,19734.3
252,2004-05-28,3902.72,2736.83,10188.45,5627.1,1041.845,4430.7,1879.78,2813.14,564.48,1466.22,11309.57,12116.87,105.14,434.126,19667.3
253,2004-06-01,3864.18,2713.29,10202.65,5589.5,1041.626,4422.7,1838.82,2815.86,558.4,1468.54,11296.76,12105.55,105.88,431.659,19545.8
254,2004-06-02,3888.31,2730.15,10262.97,5631.7,1044.901,4422.8,1843.25,2815.74,560.82,1464.22,11242.34,12201.75,104.87,430.029,19716.6
255,2004-06-03,3917.08,2736.72,10195.91,5660.5,1037.841,4435.4,1849.75,2824.99,562.02,1445.21,11027.05,11929.93,102.85,420.201,19399.9
256,2004-06-04,3961.93,2767.87,10242.82,5688.4,1043.435,4454.4,1867.7,2852.93,568.85,1455.04,11128.05,12022.64,101.43,422.334,19818.7
257,2004-06-07,4017.81,2799.81,10391.08,5744.2,1061.623,4491.6,1882.12,2876.97,579.14,1491.45,11439.92,12326.85,99.13,434.712,20446.7
258,2004-06-08,4018.95,2800.36,10432.52,5733.5,1062.659,4504.8,1883.74,2867.68,576.96,1495.97,11521.93,12344.16,98.82,434.547,20283.7
259,2004-06-14,3948.65,2759.27,10334.73,5633.6,1042.393,4433.2,1879.36,2915.18,563.91,1458.64,11491.66,12076.57,86.22,412.172,19487.6
260,2004-06-15,3987.3,2785.68,10380.43,5671.7,1048.329,4458.6,1886.38,2920.19,568.44,1479.2,11387.7,12050.69,87.18,415.05,20047.4
261,2004-06-16,4003.24,2807.15,10379.58,5710.0,1052.396,4491.1,1914.2,2929.64,575.33,1479.99,11641.72,12161.78,87.53,414.907,20459.7
262,2004-06-17,3985.46,2807.16,10377.52,5706.2,1053.162,4493.3,1937.53,2930.31,574.73,1464.03,11607.9,12082.86,85.65,418.713,20334.6
263,2004-06-18,3999.79,2822.06,10416.41,5693.9,1056.675,4505.8,1952.49,2920.43,566.57,1464.65,11382.08,11855.55,82.71,417.142,20333.3
264,2004-06-21,3989.31,2816.56,10371.47,5716.5,1054.894,4502.2,1976.54,2907.17,567.09,1453.23,11600.16,11845.59,84.26,419.281,20293.0
265,2004-06-23,3945.1,2793.63,10479.57,5653.9,1059.487,4486.7,1953.35,2892.25,565.51,1493.52,11580.56,11849.77,86.43,420.259,20836.1
266,2004-06-24,4007.05,2822.35,10443.81,5674.5,1064.663,4503.2,1964.13,2903.23,573.73,1488.31,11744.15,12163.68,88.01,427.767,20708.3
267,2004-06-25,4013.35,2818.86,10371.84,5681.5,1059.648,4494.1,1962.07,2903.21,572.32,1498.38,11780.4,12185.52,86.88,431.174,20750.2
268,2004-06-28,4069.35,2840.04,10357.09,5706.3,1063.592,4518.7,1981.82,2908.43,577.75,1493.07,11884.06,12194.6,86.37,428.737,20350.9
269,2004-06-29,4069.73,2828.59,10413.43,5688.3,1061.009,4512.4,1991.72,2924.93,578.92,1505.65,11860.81,12116.3,88.24,428.148,20800.8
270,2004-06-30,4052.73,2811.08,10435.48,5619.1,1062.514,4464.1,1989.4,2958.22,577.5,1516.64,11858.87,12285.75,86.85,432.2,21148.9
271,2004-07-02,3998.77,2783.99,10282.83,5606.8,1054.754,4407.4,2015.31,2925.63,570.87,1481.19,11721.49,12220.13,89.71,429.972,21568.3
272,2004-07-06,3944.88,2764.89,10219.34,5549.9,1045.166,4370.7,1987.44,2909.0,561.33,1445.71,11475.27,12284.08,91.13,429.341,21188.0
273,2004-07-07,3930.58,2764.31,10240.29,5541.4,1048.479,4358.4,1998.11,2901.52,557.25,1452.49,11384.86,12320.26,90.09,431.924,21171.2
274,2004-07-08,3934.48,2776.88,10171.56,5578.7,1044.662,4381.1,2005.71,2899.46,549.18,1431.13,11322.23,12119.75,90.16,427.048,20887.3
275,2004-07-12,3893.24,2760.12,10238.22,5532.7,1048.748,4360.0,2019.84,2864.61,534.6,1432.11,11582.28,12191.01,86.28,430.013,21532.2
276,2004-07-13,3903.88,2763.2,10247.59,5531.3,1046.969,4357.7,2030.54,2865.92,536.12,1428.68,11608.62,12078.33,87.26,430.343,21676.6
277,2004-07-14,3898.84,2754.77,10208.8,5548.3,1044.646,4372.6,2007.89,2858.51,531.48,1416.05,11356.65,11932.83,87.42,426.383,21672.6
278,2004-07-15,3847.19,2715.64,10163.16,5477.9,1038.09,4340.7,2003.11,2838.95,521.73,1415.92,11409.14,11939.41,88.53,424.757,22064.6
279,2004-07-16,3845.93,2713.27,10139.78,5461.2,1039.197,4339.2,2020.76,2841.95,521.92,1392.17,11436.0,12059.2,91.71,428.576,22447.1
280,2004-07-20,3837.6,2708.16,10149.07,5498.2,1039.617,4339.4,2020.75,2815.86,513.78,1421.07,11258.37,12123.63,91.52,426.46,22361.2
281,2004-07-21,3877.48,2728.91,10046.13,5561.7,1030.261,4377.3,2007.53,2840.39,526.78,1386.57,11433.86,12395.11,91.51,428.099,21810.3
282,2004-07-22,3801.05,2680.44,10050.33,5476.9,1027.721,4306.3,1972.38,2827.21,512.91,1408.51,11285.04,12320.21,89.66,423.743,21730.3
283,2004-07-23,3797.33,2673.44,9962.22,5482.0,1016.779,4326.3,1995.06,2835.66,512.84,1375.48,11187.33,12352.99,89.68,421.412,21591.0
284,2004-07-26,3752.59,2640.61,9961.92,5444.0,1012.909,4287.0,1991.8,2820.73,502.82,1368.4,11159.55,12319.83,88.69,418.514,21317.7
285,2004-07-27,3814.08,2670.48,10085.14,5501.9,1016.544,4324.9,2018.5,2818.76,502.92,1391.5,11031.54,12301.32,89.51,419.806,21737.0
286,2004-07-28,3807.21,2665.98,10117.07,5514.7,1017.89,4356.2,2040.13,2827.02,501.62,1383.75,11204.37,12320.27,90.11,419.903,22168.2
287,2004-07-29,3889.68,2717.61,10129.24,5553.4,1024.313,4418.7,2026.15,2840.86,510.45,1398.55,11116.84,12183.1,90.95,419.031,22227.7
288,2004-07-30,3895.61,2720.05,10139.71,5547.2,1026.991,4413.1,2031.66,2846.04,508.18,1400.39,11325.78,12238.03,90.61,423.14,22336.8
289,2004-08-02,3862.71,2696.26,10179.16,5537.8,1029.562,4415.7,2020.91,2837.03,500.23,1406.33,11222.24,12201.39,89.94,420.896,22448.0
290,2004-08-03,3877.32,2712.45,10120.24,5588.6,1027.71,4429.7,2030.56,2838.15,501.6,1379.14,11140.57,12357.12,89.91,421.823,22372.9
291,2004-08-04,3823.74,2684.28,10126.51,5518.9,1022.499,4408.1,2027.64,2829.33,484.04,1379.21,11010.02,12280.26,91.73,420.641,22177.9
292,2004-08-05,3829.03,2689.26,9963.03,5515.2,1013.365,4413.4,2031.76,2826.93,490.08,1353.44,11060.89,12491.92,91.32,423.862,21330.2
293,2004-08-06,3727.74,2618.68,9815.33,5403.1,1003.809,4337.9,1995.35,2788.63,466.82,1315.3,10972.57,12478.68,91.2,421.278,21652.7
294,2004-08-09,3690.33,2596.52,9814.66,5358.6,1000.767,4314.4,1978.53,2724.17,440.34,1318.83,10908.7,12467.41,90.65,422.47,21260.9
295,2004-08-10,3720.64,2619.42,9944.67,5383.0,1011.003,4350.9,1992.61,2737.54,449.81,1346.71,10953.55,12408.04,90.38,423.127,21736.7
296,2004-08-11,3678.91,2594.45,9938.32,5369.3,1005.116,4312.2,1989.98,2735.66,447.25,1324.65,11049.46,12343.13,89.58,419.25,21569.7
297,2004-08-12,3658.11,2588.8,9814.59,5356.0,997.726,4328.1,2006.29,2702.93,438.92,1304.43,11028.07,12413.43,88.66,420.596,21570.2
298,2004-08-13,3646.99,2580.04,9825.35,5309.8,999.322,4301.5,2011.72,2687.74,443.92,1307.82,10757.2,12359.83,88.87,421.793,21401.2
299,2004-08-16,3699.11,2604.75,9954.55,5354.2,1008.436,4350.2,2047.0,2697.0,461.16,1326.84,10687.81,12219.75,87.32,422.151,21763.7
300,2004-08-17,3705.73,2617.27,9972.83,5378.4,1010.981,4358.7,2031.34,2729.54,465.24,1335.72,10725.97,12256.12,86.96,424.023,22060.5
301,2004-08-18,3726.5,2627.37,10083.15,5325.2,1018.036,4355.2,2042.73,2740.12,467.94,1363.73,10774.26,12228.54,87.09,425.831,22778.7
302,2004-08-19,3722.99,2630.71,10040.82,5351.9,1020.512,4362.6,1960.48,2743.09,470.5,1353.24,10903.53,12396.67,85.82,432.054,22934.8
303,2004-08-20,3712.61,2624.96,10110.14,5344.2,1023.344,4369.2,1946.45,2734.77,468.35,1366.73,10889.14,12376.9,85.73,432.197,23195.6
304,2004-08-23,3772.14,2662.35,10073.05,5394.3,1022.955,4405.3,1948.77,2741.89,475.9,1370.9,10960.97,12431.77,84.68,431.6,22852.1
305,2004-08-24,3771.0,2659.14,10098.63,5380.2,1020.92,4407.5,1964.58,2751.23,473.84,1369.78,10985.33,12646.49,85.79,431.946,22870.1
306,2004-08-25,3788.88,2664.67,10181.74,5374.8,1026.451,4411.6,1981.55,2744.54,470.21,1389.17,11130.02,12793.03,85.78,433.9,23058.4
307,2004-08-26,3832.28,2688.67,10173.41,5432.4,1029.26,4453.9,1988.4,2756.98,476.8,1383.98,11129.33,12784.39,85.25,437.587,22582.0
308,2004-08-27,3851.18,2704.53,10195.01,5463.9,1032.6,4490.1,2007.56,2770.83,476.69,1388.56,11209.59,12818.42,84.99,438.121,22596.8
309,2004-08-31,3785.21,2670.79,10173.92,5421.7,1029.631,4459.3,1993.02,2767.24,466.22,1368.68,11081.79,12850.28,87.08,439.746,22803.1
310,2004-09-01,3817.62,2691.67,10168.46,5468.0,1034.346,4502.0,2001.74,2765.87,470.09,1377.96,11127.35,13023.87,86.31,443.39,22512.8
311,2004-09-02,3833.45,2711.16,10290.282,5449.8,1041.493,4518.6,2009.43,2768.18,472.0,1398.34,11152.75,12999.07,86.92,445.47,22688.0
312,2004-09-03,3866.99,2739.43,10260.196,5502.5,1036.243,4550.8,2017.68,2773.01,467.18,1371.82,11022.49,12948.1,86.63,442.459,22415.0
313,2004-09-08,3884.16,2746.96,10313.36,5556.5,1043.587,4558.4,2018.19,2806.29,478.54,1376.77,11279.19,13049.96,86.61,445.634,22534.3
314,2004-09-10,3886.03,2745.86,10313.07,5536.8,1049.522,4545.0,2011.11,2823.57,482.48,1413.0,11083.23,13003.99,84.67,450.561,21968.0
315,2004-09-14,3947.75,2771.67,10318.16,5538.5,1055.039,4545.6,1996.62,2824.58,496.86,1434.37,11295.58,13148.06,85.07,457.674,22309.4
316,2004-09-15,3941.75,2763.75,10231.36,5536.6,1044.593,4548.4,1983.85,2838.9,495.39,1415.3,11158.58,13084.4,89.75,455.993,22343.5
317,2004-09-16,3963.65,2765.87,10244.49,5525.7,1047.8,4556.5,1995.99,2840.1,497.68,1417.97,11139.36,13209.84,90.22,460.174,22875.7
318,2004-09-17,3988.07,2788.64,10284.46,5543.1,1051.617,4591.0,2019.72,2853.06,501.71,1426.3,11082.49,13224.93,92.1,460.682,23073.5
319,2004-09-21,3991.02,2790.67,10244.93,5602.7,1055.969,4608.4,2048.22,2866.11,500.42,1435.91,11080.87,13304.48,94.92,466.569,23091.2
320,2004-09-22,3942.35,2759.68,10109.18,5572.6,1045.285,4592.3,2038.69,2869.58,496.92,1404.22,11019.41,13272.23,93.07,462.682,22748.9
321,2004-09-24,3910.3,2740.06,10047.24,5491.3,1041.526,4578.1,2026.74,2862.08,488.76,1399.05,10895.16,13066.84,93.59,461.289,22972.07
322,2004-09-27,3874.37,2725.1,9988.54,5446.0,1035.594,4541.2,2043.79,2842.15,480.4,1385.55,10859.32,13021.9,93.04,459.085,22834.061
323,2004-09-28,3882.27,2733.69,10077.4,5499.7,1040.561,4567.3,2028.67,2838.66,484.07,1389.7,10815.57,12950.8,93.75,460.5,22834.06
324,2004-09-30,3892.9,2726.3,10080.27,5465.3,1047.861,4570.8,2042.87,2861.71,496.09,1412.74,10823.57,13120.03,91.96,464.151,23208.35
325,2004-10-21,3934.06,2786.53,9865.76,5400.9,1054.674,4617.4,2099.9,2880.74,503.3,1474.79,10789.23,13015.2,87.18,465.963,23058.9
326,2004-10-25,3854.41,2734.37,9749.99,5309.7,1047.084,4564.5,2082.97,2874.1,491.41,1432.57,10659.15,12818.1,86.24,464.38,22602.6
327,2004-10-28,3959.59,2818.54,10004.54,5414.2,1072.651,4642.8,2114.18,2924.45,499.4,1487.12,10853.12,13113.15,87.32,472.464,22928.5
328,2004-10-29,3960.25,2811.72,10027.47,5363.4,1072.698,4624.2,2112.17,2937.14,496.31,1486.72,10771.42,13054.66,85.09,474.271,23052.1
329,2004-11-04,4041.38,2859.52,10314.76,5549.9,1102.024,4728.3,2180.12,2946.91,503.33,1516.2,10946.27,13369.09,81.57,486.642,23879.6
330,2004-11-05,4063.58,2874.8,10387.54,5618.3,1108.502,4739.8,2180.29,2962.44,509.86,1525.24,11061.77,13494.95,81.37,490.345,23541.6
331,2004-11-08,4068.97,2872.48,10391.31,5602.5,1107.601,4716.6,2180.63,2970.66,510.84,1527.13,10983.83,13561.49,80.73,487.814,23211.8
332,2004-11-09,4065.33,2864.93,10386.37,5573.2,1105.486,4717.7,2176.85,2974.38,508.07,1527.0,10964.87,13516.67,81.36,489.252,23215.8
333,2004-11-10,4089.13,2872.66,10385.48,5609.6,1104.667,4734.5,2186.47,2984.88,510.15,1517.06,10994.96,13672.37,84.49,491.813,23454.5
334,2004-11-11,4130.81,2903.93,10469.84,5649.7,1112.223,4776.9,2210.3,3004.37,510.94,1541.7,10846.92,13624.51,84.25,492.516,23520.7
335,2004-11-12,4143.35,2907.45,10539.01,5689.2,1122.836,4793.9,2195.52,3007.86,514.48,1558.41,11019.98,13784.46,84.47,497.776,24035.4
336,2004-11-16,4117.22,2879.01,10487.65,5653.6,1119.349,4770.4,2182.81,3005.45,509.82,1548.53,11161.75,13746.08,85.14,500.328,23772.0
337,2004-11-17,4183.41,2922.24,10549.57,5681.5,1128.174,4795.9,2216.11,3031.47,512.38,1571.12,11131.29,13824.98,84.25,508.047,24169.8
338,2004-11-18,4178.68,2917.21,10572.55,5673.8,1127.014,4805.3,2240.38,3040.89,512.19,1580.81,11082.42,13799.82,84.08,508.644,24143.0
339,2004-11-19,4134.89,2893.08,10456.91,5605.0,1121.205,4760.8,2249.58,3030.99,508.99,1552.11,11082.84,13787.68,84.57,505.804,24034.1
340,2004-11-22,4123.98,2879.58,10489.42,5562.2,1120.439,4733.1,2242.93,3036.2,506.72,1568.28,10849.39,13800.6,84.85,501.373,24444.9
341,2004-11-24,4125.3,2876.84,10520.31,5501.2,1127.1,4719.4,2265.78,3055.2,514.05,1582.55,10872.33,13997.02,83.84,508.499,24368.3
